,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,favorite_count,retweet_count,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,sentiment_analysis,angry_level,fear_level,happy_level,sad_level,surprise_level
1433,0,835,320,3,0,0,90,0,50,2,6,0,1,0,0.0772,0.0,0.67,0.0,0.33,0.0
177,0,78,616,7553,0,0,44,0,3,1,3,0,0,0,0.1027,0.0,0.33,0.33,0.0,0.33
15033,0,280,25,3002,0,0,37,0,1,6,3,0,0,0,0.5574,0.0,0.29,0.0,0.29,0.43
9946,0,20084,19747,37287,3,1,45,0,0,0,0,0,0,0,-0.8658,0.09,0.45,0.0,0.09,0.36
9380,0,785,417,9780,0,0,32,0,0,0,0,0,1,0,0.296,0.0,0.43,0.0,0.29,0.29
10979,0,111,409,1774,2,0,27,0,6,0,1,0,0,0,-0.1065,0.0,0.0,0.0,0.5,0.5
16322,0,1094,9253,576,0,1,28,0,1,0,0,0,0,0,0.4588,0.0,0.5,0.25,0.0,0.25
17753,0,1697,3336,1637,0,0,45,0,1,2,1,0,0,0,-0.7269,0.0,0.0,0.0,0.75,0.25
13603,0,1400,269,2342,0,0,31,0,0,0,1,0,0,0,0.25,0.0,0.2,0.4,0.0,0.4
7341,0,2061,1982,12993,1,0,30,0,3,0,1,0,0,0,-0.6486,0.0,0.0,0.0,0.4,0.6
3369,0,1220,37083,25044,271,115,24,0,1,0,1,0,0,0,0.4215,0.0,0.5,0.0,0.0,0.5
13854,0,852,370,2262,0,0,45,0,2,2,0,0,1,0,-0.9296,0.0,0.0,0.0,1.0,0.0
1092,1,70797,125968,786,5,6,20,1,1,2,6,0,0,1,0.4939,0.0,0.0,0.25,0.0,0.75
829,0,1076,666,105,2,3,26,0,1,0,3,0,0,0,0.5574,0.0,1.0,0.0,0.0,0.0
6803,0,363,521,59295,1,0,43,0,0,0,2,0,0,0,0.6369,0.0,0.5,0.0,0.25,0.25
8280,0,837,440,5939,0,0,31,0,16,0,4,0,1,0,-0.1027,0.0,0.0,0.0,1.0,0.0
8962,0,953,1073,60387,0,0,30,0,2,0,0,0,1,0,-0.3818,0.0,0.0,0.0,0.5,0.5
35,0,37,17,1115,1,0,38,0,8,1,1,0,0,0,-0.9382,0.0,0.2,0.0,0.2,0.6
473,0,4925,8305,6300,3,0,25,0,1,0,0,0,0,0,0.0,0.0,0.67,0.0,0.33,0.0
11313,1,55,23,120,0,0,28,0,3,0,0,0,0,0,-0.7964,0.0,0.67,0.0,0.0,0.33
7479,0,139,4569,25321,0,1,34,0,0,0,0,0,1,0,-0.9601,0.0,0.14,0.29,0.29,0.29
8882,0,24,1041,3288,0,0,32,0,1,0,0,0,0,0,-0.5106,0.0,0.0,0.0,0.0,1.0
16723,0,4980,2414,30685,1,0,42,0,1,0,0,0,0,0,-0.9524,0.2,0.6,0.0,0.0,0.2
4046,0,167,515,111505,1,0,42,0,1,0,5,0,0,0,-0.9274,0.0,0.33,0.0,0.33,0.33
10583,0,4668,13183,6120,17,10,23,0,1,0,0,0,0,0,-0.6249,0.0,0.33,0.0,0.33,0.33
4972,0,3001,2220,8233,5,0,30,0,0,0,0,0,1,0,-0.6908,0.0,0.29,0.14,0.43,0.14
10957,0,3867,3291,201907,107,21,32,0,0,0,0,0,0,0,-0.9134,0.0,0.0,0.4,0.2,0.4
8086,0,86,86,2666,0,0,37,0,0,0,0,0,0,0,0.9307,0.0,0.29,0.29,0.0,0.43
14700,0,282,38,5907,0,0,24,0,0,1,0,0,0,0,-0.743,0.0,0.33,0.0,0.17,0.5
8870,0,291,62,1373,0,0,51,0,1,0,2,0,0,0,0.8519,0.0,0.27,0.09,0.09,0.55
1327,0,1232,326,42080,1,0,46,0,3,4,1,0,0,0,0.0,0.0,0.17,0.17,0.17,0.5
1729,1,404,99,2363,0,0,22,1,1,0,1,0,0,1,-0.5267,0.0,0.0,0.0,0.33,0.67
13924,0,1821,395,1846,0,0,49,0,4,0,0,0,0,0,-0.7096,0.0,1.0,0.0,0.0,0.0
14560,0,181,7,21661,1,0,34,0,14,0,10,0,0,0,-0.5267,0.0,0.5,0.0,0.0,0.5
13012,0,15,0,31,0,0,26,0,2,0,0,0,0,0,0.6369,0.25,0.25,0.0,0.0,0.5
3269,0,4995,3208,9663,3,0,38,0,0,0,3,0,0,0,-0.5719,0.2,0.6,0.2,0.0,0.0
7958,1,1495,407,39007,1,1,34,0,0,6,0,0,0,0,-0.5574,0.0,0.5,0.5,0.0,0.0
1681,1,585,989,80067,0,0,20,0,0,0,1,0,0,0,-0.6808,0.0,0.0,0.0,0.5,0.5
1452,0,2440,178672,14415,107,61,23,0,1,0,0,0,0,0,0.4588,0.0,0.5,0.5,0.0,0.0
14943,0,4030,1887,1726,5,1,30,0,2,0,0,0,0,0,-0.128,0.2,0.2,0.2,0.2,0.2
11887,0,783,435,1562,1,1,49,0,0,1,1,0,0,0,-0.9042,0.2,0.0,0.0,0.4,0.4
2109,0,4351,5191,12540,5,1,39,0,0,0,20,0,0,0,0.8402,0.0,0.62,0.12,0.12,0.12
13278,0,244,286,5414,0,0,46,0,4,0,1,0,0,0,-0.7717,0.5,0.0,0.0,0.5,0.0
4089,1,1407,535,89327,0,0,33,0,0,0,1,1,0,0,-0.6808,0.25,0.5,0.0,0.25,0.0
1365,0,14377,14337,16802,0,2,48,0,1,2,3,0,0,0,0.0,0.0,0.67,0.0,0.0,0.33
3379,0,168,18,3512,0,0,25,0,1,2,1,0,1,0,0.4404,0.0,0.0,0.17,0.33,0.5
6293,0,1503,1298,6226,0,0,23,0,1,3,0,0,0,0,0.0,0.0,0.4,0.2,0.2,0.2
3265,0,1100,946,69907,12,5,47,0,2,0,2,0,0,0,-0.2547,0.0,0.0,0.0,0.75,0.25
16417,0,8437,7800,57710,0,0,41,0,1,0,1,0,0,0,-0.6124,0.0,0.6,0.0,0.2,0.2
17529,0,11,1,0,0,0,37,0,5,0,1,0,0,0,-0.0258,0.2,0.0,0.0,0.4,0.4
17073,0,1681,2659,99109,0,0,39,0,0,0,1,0,0,0,-0.8885,0.0,0.43,0.0,0.43,0.14
16066,0,1162,435,1777,0,0,40,0,1,0,1,0,0,0,-0.1531,0.0,0.0,0.2,0.2,0.6
4245,0,201,29,6272,0,0,34,0,0,0,20,0,0,0,-0.4019,0.2,0.6,0.0,0.0,0.2
299,0,109,89,25449,0,0,21,0,5,0,1,0,0,0,-0.743,0.0,0.0,0.0,0.0,0.0
1107,0,30,7,323,0,1,36,0,5,0,3,0,0,0,-0.8658,0.12,0.38,0.0,0.12,0.38
11548,0,2779,144,7537,0,0,24,0,0,0,0,0,0,0,-0.6908,0.0,0.5,0.0,0.0,0.5
3545,0,16329,16390,113639,1,0,32,0,1,0,1,0,0,0,-0.7783,0.0,1.0,0.0,0.0,0.0
5857,0,2398,2048,86200,1,0,29,0,1,1,1,0,0,0,-0.8176,0.0,0.6,0.0,0.0,0.4
6325,0,1209,1272,3541,3,0,46,0,2,5,2,0,0,0,-0.1027,0.2,0.2,0.0,0.4,0.2
2246,1,620,328,28846,1,0,44,0,0,0,3,0,0,0,-0.8834,0.17,0.0,0.0,0.5,0.33
5207,0,24,4,294,0,0,43,0,2,0,3,0,1,0,-0.9042,0.0,0.3,0.1,0.2,0.4
5719,0,7376,7038,14045,1,0,41,0,1,1,1,0,0,0,-0.8519,0.0,0.29,0.14,0.43,0.14
1608,0,220,182,16276,0,0,23,0,0,0,0,0,0,0,-0.3818,0.25,0.25,0.0,0.0,0.5
6790,0,5512,5006,109648,0,0,35,0,1,0,2,0,0,0,0.743,0.0,0.5,0.17,0.17,0.17
9746,0,24,39,1306,0,0,39,0,0,0,29,0,0,0,0.6369,0.0,0.8,0.0,0.2,0.0
17902,0,932,213,57700,0,0,46,0,3,0,2,0,0,0,-0.7269,0.0,0.33,0.33,0.0,0.33
8798,0,287,299,5486,1,1,41,0,0,0,1,0,0,0,-0.8176,0.0,0.29,0.0,0.29,0.43
8,0,411,70,119,0,0,37,0,0,0,2,0,0,0,-0.8225,0.0,0.4,0.0,0.4,0.2
9228,0,373,3003,2146,23,2,23,0,0,0,1,0,0,0,-0.8625,0.0,0.33,0.0,0.33,0.33
13509,0,7593,7419,58014,0,0,24,0,1,0,1,0,0,0,-0.7351,0.0,0.33,0.0,0.33,0.33
11706,0,4406,4054,2759,0,0,36,0,1,2,1,0,0,0,-0.5834,0.17,0.33,0.17,0.33,0.0
10321,0,0,1,151,0,0,37,0,1,0,1,0,1,0,-0.8745,0.0,0.4,0.0,0.0,0.6
8441,0,18,2,70,0,0,48,0,4,0,3,0,1,0,-0.9118,0.0,0.6,0.0,0.0,0.4
11056,0,2808,892,44414,2,0,51,0,0,0,0,0,0,0,0.25,0.0,0.2,0.0,0.5,0.3
8165,0,216,242,2089,0,0,24,0,2,1,1,0,0,0,-0.6908,0.0,1.0,0.0,0.0,0.0
9272,0,40,19,1342,1,1,34,0,2,4,4,0,0,0,-0.8979,0.0,0.5,0.0,0.0,0.5
16200,0,332,208,1708,1,0,35,0,0,8,0,0,0,0,-0.2732,0.0,0.4,0.0,0.6,0.0
11121,1,4900,4954,80239,10,4,32,0,0,0,0,0,0,0,-0.2973,0.0,0.67,0.0,0.33,0.0
11928,0,132,47,859,0,0,21,0,1,0,4,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
5623,1,367,42738,3012,13,10,30,0,0,0,3,0,0,0,0.8316,0.0,0.38,0.38,0.12,0.12
14278,0,4,1,0,0,0,47,0,1,0,0,0,0,0,-0.6486,0.0,0.33,0.0,0.5,0.17
1005,0,5,7,113,0,0,35,0,0,0,5,0,0,0,-0.4019,0.0,0.25,0.5,0.0,0.25
5458,0,0,0,1,0,0,31,0,11,0,18,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
16562,0,16,9,2394,0,0,46,0,2,0,5,0,0,0,0.7964,0.0,0.44,0.0,0.33,0.22
6931,0,811,394,19848,0,0,47,0,1,0,1,0,0,0,-0.8807,0.25,0.25,0.0,0.5,0.0
7342,1,856,349,3099,0,1,25,0,0,5,0,0,0,0,0.128,0.0,0.0,0.0,1.0,0.0
7634,0,158,4226,12008,0,0,28,0,1,1,0,0,0,0,0.5574,0.0,0.0,0.0,0.0,0.0
12058,0,27,1,38,0,0,44,0,7,0,1,0,0,0,-0.4767,0.0,0.5,0.0,0.0,0.5
13811,0,2551,2525,91406,0,1,22,0,1,0,0,0,0,0,0.7269,0.0,0.43,0.14,0.29,0.14
4202,1,932,757,30146,3,5,46,0,24,0,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
15669,0,440,358,8992,2,0,50,0,0,0,0,0,0,0,0.3523,0.0,0.25,0.0,0.33,0.42
6395,0,2,229,8869,7,3,43,0,2,0,0,0,0,0,-0.8176,0.0,0.33,0.0,0.33,0.33
750,0,3332,1270,10775,4,4,40,0,1,1,0,0,0,0,-0.34,0.0,0.25,0.12,0.12,0.5
1190,0,233,56,682,0,0,29,0,14,0,1,0,0,0,0.7579,0.0,0.33,0.33,0.33,0.0
7841,0,360,200,956,0,0,30,0,0,0,1,0,0,0,0.7574,0.0,0.2,0.4,0.4,0.0
4667,1,2802,3070,48017,0,0,20,0,0,0,3,1,0,0,-0.6705,0.25,0.5,0.0,0.0,0.25
5933,0,920,622,25911,2,1,27,0,1,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
7794,0,1,1,2,0,0,26,0,1,0,2,0,1,0,-0.9136,0.0,0.5,0.0,0.0,0.5
15571,0,181,30,954,0,0,46,0,1,0,2,0,0,0,-0.9153,0.0,0.2,0.0,0.4,0.4
5358,0,978,80,9683,1,0,36,0,4,5,2,0,0,0,0.7184,0.0,0.5,0.0,0.5,0.0
14091,0,613,235,13640,0,0,29,0,2,0,1,0,0,0,0.6249,0.0,0.4,0.2,0.2,0.2
13463,0,244,72,659,0,0,48,0,1,0,20,0,0,0,-0.7506,0.0,0.5,0.0,0.0,0.5
16580,1,19878,19992,1337,1,0,36,0,7,0,4,0,0,0,-0.886,0.0,0.25,0.25,0.0,0.5
13288,1,572,606,18953,0,0,22,0,0,0,5,0,0,0,-0.7184,0.0,0.0,0.0,0.33,0.67
15644,0,378,182,5,0,0,24,0,1,0,1,0,1,0,-0.3182,0.0,0.0,0.0,0.0,1.0
5496,1,396,166,26576,0,0,29,1,1,0,2,0,0,1,0.0772,0.0,0.33,0.33,0.0,0.33
7719,0,67,31,3552,0,0,33,0,3,0,1,0,0,0,-0.8074,0.0,0.25,0.0,0.25,0.5
817,0,7823,7081,91058,0,0,21,0,0,0,0,0,0,0,-0.3412,0.0,0.0,0.0,0.0,1.0
3411,0,427,169,2741,1,1,31,0,1,0,12,0,1,0,-0.0772,0.17,0.0,0.33,0.17,0.33
11351,0,1923,18305,42888,43,2,40,0,0,0,0,0,0,0,-0.5106,0.0,0.25,0.25,0.25,0.25
1310,0,4562,4185,6555,0,0,47,0,0,0,0,0,0,0,-0.9062,0.0,0.6,0.0,0.4,0.0
6814,0,10,5,943,3,1,35,0,0,0,2,0,0,0,-0.5994,0.2,0.4,0.2,0.2,0.0
3948,0,2,12,29,1,0,26,0,2,1,1,0,1,0,-0.296,0.0,0.0,0.25,0.5,0.25
13026,0,497,481,7560,0,0,32,0,0,0,0,0,0,0,-0.8074,0.0,0.5,0.0,0.25,0.25
12186,0,4780,2264,76566,0,0,35,0,8,0,15,0,0,0,-0.7579,0.0,0.6,0.0,0.0,0.4
3402,1,4999,852,1951,0,0,21,0,1,0,0,0,0,0,0.5423,0.0,0.0,0.5,0.0,0.5
10955,0,66,0,0,0,0,33,0,1,0,11,0,1,0,-0.5267,0.0,0.33,0.0,0.33,0.33
17249,0,956,811,6385,2,0,26,0,3,0,1,0,0,0,-0.7783,0.0,0.25,0.25,0.25,0.25
9631,0,2940,338,6217,0,0,22,0,6,0,0,0,0,0,-0.5574,0.0,0.33,0.0,0.0,0.67
9319,0,370,2262,421,0,0,33,0,1,0,2,0,0,0,0.8519,0.0,0.25,0.5,0.0,0.25
8337,1,197,1312,484,0,0,41,0,3,0,1,0,0,0,-0.946,0.0,0.29,0.0,0.57,0.14
2478,0,4831,2259,76620,4,7,30,0,11,0,1,0,0,0,-0.1531,0.0,0.0,0.0,1.0,0.0
4907,0,4334,1923,25875,0,0,20,0,1,0,1,0,1,0,-0.3612,0.0,0.6,0.0,0.2,0.2
8408,0,1047,651,24842,0,0,43,0,3,0,0,0,0,0,-0.5106,0.0,0.0,0.0,0.17,0.83
16557,0,3736,13082,16386,0,0,22,0,1,0,0,0,0,0,-0.4939,0.0,0.33,0.0,0.33,0.33
13569,0,339,95,4433,1,0,25,0,2,0,0,0,0,0,-0.0258,0.0,0.67,0.0,0.0,0.33
14429,0,4264,9565,63039,169,13,48,0,4,0,7,0,0,0,0.8934,0.14,0.43,0.14,0.14,0.14
5464,1,28519,32125,32691,21,17,34,1,2,4,1,0,0,1,-0.6808,0.0,0.0,0.0,0.33,0.67
4166,0,4935,3003,37456,1,1,52,0,4,0,0,0,0,0,-0.9595,0.0,0.33,0.0,0.5,0.17
2559,0,395,279,11885,0,0,40,0,2,0,1,0,1,0,-0.7783,0.0,0.5,0.0,0.5,0.0
1808,0,3348,1424,2566,1,0,44,0,2,1,0,0,0,0,0.9349,0.0,0.5,0.0,0.0,0.5
5477,0,305,78,251,0,0,23,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
6069,0,32,9,3932,0,0,20,0,0,0,1,0,0,0,-0.7184,0.0,1.0,0.0,0.0,0.0
3274,0,2195,589,101892,3,1,44,0,3,2,3,0,0,0,0.8625,0.0,0.33,0.17,0.0,0.5
3975,1,8377,7997,130881,1,0,31,1,1,0,0,0,0,1,0.5994,0.0,0.25,0.5,0.0,0.25
11193,0,26,4,1273,0,0,21,0,1,0,0,0,1,0,-0.5106,0.0,0.0,0.0,0.0,1.0
263,0,228,2,2635,0,0,26,0,9,2,1,0,0,0,-0.8658,0.5,0.5,0.0,0.0,0.0
13780,0,28,204,120678,0,0,48,0,0,1,2,0,0,0,-0.8885,0.0,0.0,0.0,0.33,0.67
3481,1,2077,1924,11336,0,0,38,1,1,0,0,0,0,1,0.4767,0.0,0.2,0.0,0.4,0.4
6601,0,1055,342,40822,3,0,38,0,2,0,0,0,0,0,0.891,0.29,0.57,0.0,0.14,0.0
13060,0,298,71,3976,0,0,27,0,0,0,0,0,0,0,-0.5423,0.0,0.33,0.0,0.33,0.33
344,1,15076,16842,179397,149,49,25,0,1,0,0,0,0,0,-0.5267,0.0,0.0,0.0,1.0,0.0
5814,0,243,126,36810,0,0,22,0,0,0,0,0,0,0,0.4404,0.0,0.67,0.33,0.0,0.0
15820,0,1624,3736,407659,0,1,40,0,0,0,2,0,0,0,-0.4767,0.5,0.0,0.0,0.0,0.5
1571,0,1334,892,8824,0,0,26,0,1,0,0,0,0,0,-0.6705,0.0,0.33,0.0,0.0,0.67
12439,0,1732,873,6239,0,0,31,0,1,0,1,0,0,0,-0.8178,0.0,0.75,0.0,0.0,0.25
14580,0,162,171,1126,0,0,24,0,12,0,1,0,1,0,-0.5719,0.0,0.5,0.0,0.5,0.0
12250,0,4451,3533,5012,0,0,29,0,2,0,0,0,0,0,-0.8934,0.0,0.5,0.0,0.5,0.0
8484,0,3804,9811,25011,27,5,47,0,0,0,1,0,0,0,-0.6808,0.0,0.5,0.0,0.5,0.0
6086,0,41,41,245,1,0,28,0,0,1,9,0,0,0,0.5859,0.0,0.0,0.5,0.0,0.5
2084,0,557,3543,44002,0,0,46,0,0,0,1,0,0,0,-0.4019,0.0,0.2,0.0,0.2,0.6
13953,0,27575,33027,118748,29,12,38,0,2,0,2,0,0,0,-0.7919,0.0,0.33,0.0,0.33,0.33
9981,1,62,17524,747,90,18,28,0,8,1,9,0,0,0,-0.7906,0.0,0.6,0.0,0.2,0.2
1370,0,403,44,548,0,0,45,0,2,0,1,0,0,0,-0.0772,0.0,0.25,0.25,0.25,0.25
12694,0,359,94,2657,2,0,42,0,1,0,1,0,0,0,-0.8225,0.14,0.57,0.0,0.14,0.14
4572,0,917,264,6197,0,0,27,0,13,0,0,0,0,0,0.2732,0.0,0.5,0.0,0.0,0.5
7224,0,135,41,526,0,0,35,0,3,0,3,0,1,0,0.5574,0.0,0.0,0.0,0.0,0.0
16161,0,47,49,2057,0,0,39,0,4,1,5,0,0,0,-0.9451,0.0,0.25,0.0,0.62,0.12
558,0,6728,6840,21596,0,0,35,0,0,1,0,0,0,0,-0.6124,0.0,0.2,0.0,0.2,0.6
3260,0,717,56,6535,47,16,32,0,3,0,1,0,0,0,-0.4019,0.0,0.33,0.0,0.0,0.67
17733,0,167,76,3105,0,0,32,0,2,0,0,0,0,0,0.0,0.0,0.67,0.0,0.0,0.33
10963,1,1,1067,1,0,1,22,0,0,1,0,0,0,0,-0.4767,0.0,0.33,0.0,0.33,0.33
42,1,2198,557,6176,0,0,27,0,2,0,1,0,0,0,-0.0516,0.0,0.2,0.2,0.2,0.4
31,0,191,107,3136,2,1,39,0,1,0,0,0,1,0,-0.4404,0.14,0.0,0.14,0.14,0.57
5169,0,336,32,313,4,2,25,0,2,1,0,0,1,0,-0.7783,0.0,0.25,0.0,0.75,0.0
14831,0,2766,77052,55990,68,15,48,0,2,0,8,0,0,0,-0.8176,0.22,0.22,0.0,0.33,0.22
5466,0,8274,7538,4501,0,0,42,0,1,0,2,0,0,0,0.4417,0.0,0.22,0.22,0.33,0.22
5151,0,85,12,4015,3,2,33,0,1,0,0,0,0,0,0.4767,0.0,0.57,0.29,0.14,0.0
10564,0,1911,52,6682,0,0,37,0,0,0,0,0,0,0,0.743,0.14,0.29,0.29,0.0,0.29
4706,0,856,1022,8098,1,0,24,0,0,0,0,0,0,0,-0.4767,0.0,0.33,0.0,0.0,0.67
5245,0,82,7524,94,10,7,29,0,0,0,1,0,0,0,-0.0772,0.14,0.43,0.0,0.29,0.14
1964,0,625,2993,20115,5,2,28,0,0,0,1,0,0,0,-0.5574,0.0,0.5,0.0,0.0,0.5
16453,0,8,34,219,0,0,44,0,3,0,0,0,0,0,-0.296,0.0,0.45,0.18,0.09,0.27
4856,0,34181,31962,102222,0,0,24,0,18,0,6,0,0,0,-0.7184,0.0,0.0,0.0,0.0,1.0
12568,1,2091,2096,57,0,1,32,0,5,5,2,0,0,0,-0.8834,0.0,0.33,0.0,0.0,0.67
15267,0,1260,395,29154,2,0,22,0,1,0,3,0,0,0,-0.5267,0.0,0.0,1.0,0.0,0.0
16534,0,1078,1333,13919,1,0,21,0,0,2,2,0,0,0,-0.5423,0.0,0.33,0.0,0.33,0.33
10035,0,1484,516,12902,0,0,52,0,2,0,0,0,0,0,0.3438,0.75,0.0,0.0,0.25,0.0
3684,0,3711,3373,158634,0,0,31,0,0,7,2,0,0,0,-0.1779,0.0,0.0,1.0,0.0,0.0
1976,0,11,0,30,0,0,40,0,3,0,3,0,1,0,-0.743,0.0,0.0,0.0,0.5,0.5
15591,0,12,277,5083,1,0,36,0,2,0,0,0,0,0,-0.7906,0.0,0.0,0.0,0.5,0.5
14692,0,426,290,56841,0,0,23,0,1,0,2,0,0,0,0.4767,0.0,0.33,0.33,0.0,0.33
7125,0,24,1037,3272,0,0,39,0,0,0,0,0,1,0,-0.9413,0.0,0.5,0.0,0.0,0.5
5282,1,381,422,11413,1,0,38,0,0,4,0,0,0,0,0.926,0.0,0.33,0.33,0.0,0.33
14652,0,1697,40538,21349,7,4,35,0,0,0,0,0,1,0,-0.8957,0.0,0.2,0.0,0.4,0.4
1766,0,540,233,166286,0,0,26,0,0,0,1,0,0,0,-0.6705,0.25,0.25,0.0,0.25,0.25
17010,0,3242,3038,12165,0,0,38,0,5,0,1,0,0,0,0.0,0.0,0.67,0.0,0.33,0.0
17571,0,27,43,2852,0,0,39,0,5,1,3,0,0,0,-0.802,0.0,0.0,0.0,0.0,1.0
5049,0,362,680,4856,0,1,24,0,0,0,0,0,0,0,0.0258,0.33,0.67,0.0,0.0,0.0
3422,0,905,930,36004,0,0,40,0,0,3,0,0,0,0,-0.6808,0.0,0.14,0.0,0.71,0.14
10132,0,1033,523,13446,0,0,24,0,1,3,5,0,0,0,-0.7184,0.0,0.33,0.0,0.33,0.33
1488,0,1960,545,6062,0,0,45,0,2,0,0,0,0,0,0.7184,0.0,0.29,0.14,0.29,0.29
9703,1,853,87,901,0,0,22,0,0,0,1,1,0,0,0.6369,0.0,0.5,0.0,0.0,0.5
16955,0,1156,501,18140,0,0,45,0,0,1,0,0,0,0,0.8555,0.0,0.5,0.0,0.33,0.17
10067,0,760,13363,31968,4,2,22,0,0,0,0,0,0,0,-0.4588,0.0,0.5,0.25,0.0,0.25
5936,0,14040,244378,320,4,0,28,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.5
9568,0,1169,413,2739,1,0,40,0,3,0,1,0,0,0,-0.5106,0.0,0.75,0.0,0.0,0.25
13462,0,244,72,659,0,0,47,0,1,0,20,0,0,0,-0.7506,0.0,0.5,0.0,0.0,0.5
4849,0,1203,435,4645,0,0,22,0,3,1,0,0,1,0,-0.1531,0.0,0.0,0.0,0.5,0.5
4074,1,1321,2260,103055,2,0,22,1,1,0,1,0,0,1,-0.8777,0.0,0.4,0.0,0.4,0.2
17719,0,7058,104031,410449,28,12,24,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.4
16384,0,103,68,81,0,0,21,0,0,0,2,0,0,0,-0.7096,0.0,0.0,0.0,0.0,1.0
13130,1,769,155,4237,0,0,24,1,1,0,5,0,0,1,-0.7184,0.0,0.0,0.0,0.33,0.67
542,0,98,33,1188,0,0,78,0,45,0,11,0,0,0,0.7579,0.0,0.0,0.5,0.0,0.5
9975,0,33,263,309,8,2,30,0,0,0,1,0,0,0,-0.4939,0.0,0.0,0.0,0.25,0.75
4705,0,88,19,1684,0,0,26,0,1,0,0,0,1,0,-0.6597,0.0,0.0,0.0,0.33,0.67
1071,0,157,96,244,0,0,20,0,0,2,0,0,0,0,-0.7184,0.0,0.5,0.0,0.17,0.33
8478,1,267,119,953,2,1,35,1,1,0,1,0,0,1,-0.7184,0.0,0.33,0.0,0.33,0.33
9090,0,4954,3626,144648,1,0,33,0,2,1,0,0,0,0,0.0258,0.0,0.33,0.0,0.33,0.33
5421,0,154600,191238,71383,392,163,40,0,2,0,4,0,0,0,0.0258,0.0,0.56,0.0,0.0,0.44
1655,0,421,1412,1619,3,1,37,0,3,2,1,0,0,0,-0.8957,0.0,0.67,0.0,0.33,0.0
9006,0,661,57,5,0,0,21,0,1,2,0,0,0,0,0.886,0.0,1.0,0.0,0.0,0.0
2861,0,254,32426,2486,137,63,30,0,0,0,3,0,0,0,0.5574,0.0,0.4,0.0,0.4,0.2
11904,1,4169,4169,66470,0,0,32,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
15573,0,662,242,8029,1,0,35,0,0,0,1,0,1,0,-0.5574,0.0,0.0,0.0,0.67,0.33
6550,0,1004,800,39461,4,1,41,0,2,0,0,0,0,0,-0.8519,0.0,0.67,0.0,0.0,0.33
2183,0,5002,2662,234086,2,3,37,0,3,0,2,0,0,0,-0.743,0.4,0.4,0.0,0.0,0.2
8121,0,627,275,2688,1,0,28,0,2,0,1,0,1,0,-0.4973,0.0,0.14,0.14,0.14,0.57
4880,1,959,375,8427,0,0,26,0,1,0,2,1,0,0,0.0,0.0,0.33,0.33,0.0,0.33
16835,0,75,38,16576,0,0,28,0,12,3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11353,0,285,73,7330,0,0,36,0,1,0,1,0,0,0,-0.8834,0.2,0.2,0.0,0.2,0.4
7120,0,3125,2951,55694,9,5,44,0,0,0,0,0,0,0,-0.8126,0.09,0.64,0.09,0.0,0.18
6717,0,878,929,119677,0,0,36,0,2,0,1,0,0,0,-0.891,0.0,0.25,0.0,0.5,0.25
1807,0,157,933,3840,0,0,37,0,0,0,0,0,0,0,0.8617,0.0,0.33,0.0,0.33,0.33
17357,0,711,649,14414,0,0,22,0,0,0,0,0,0,0,-0.7269,0.0,0.25,0.25,0.25,0.25
2126,1,21523,22575,51886,1,0,25,0,0,0,1,0,0,0,0.2732,0.0,0.2,0.0,0.4,0.4
7585,0,296,21,0,1,0,30,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0,1191,307,11358,0,1,42,0,3,1,5,0,0,0,-0.2732,0.2,0.2,0.2,0.2,0.2
9920,0,1259,90,73118,0,0,31,0,1,0,0,0,0,0,-0.5574,0.0,0.75,0.0,0.0,0.25
8147,0,1999,1567,61958,1,0,37,0,0,0,1,0,0,0,0.4404,0.0,0.25,0.25,0.0,0.5
11352,0,763,11599,361,0,1,32,0,0,0,4,0,0,0,-0.4215,0.0,0.5,0.17,0.17,0.17
13757,0,4959,3687,22277,0,0,39,0,2,0,4,0,0,0,-0.8126,0.0,0.43,0.0,0.43,0.14
12025,0,560,620,131630,3,1,25,0,2,0,2,0,0,0,0.8934,0.0,0.6,0.2,0.2,0.0
8341,1,2041,483,4306,0,0,20,0,0,0,0,0,0,0,-0.5719,0.0,0.0,0.0,0.0,1.0
6321,0,1144,315,29500,0,0,38,0,0,0,0,0,0,0,-0.1779,0.0,0.5,0.0,0.5,0.0
15392,0,302,7408,47600,0,0,44,0,0,0,0,0,0,0,-0.8271,0.0,0.5,0.0,0.5,0.0
12238,0,204,124,64,0,0,23,0,5,0,0,0,1,0,-0.8316,0.0,0.67,0.0,0.0,0.33
4119,0,29333,26763,97255,45,29,49,0,0,0,2,0,0,0,-0.8658,0.0,0.33,0.0,0.33,0.33
