,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,favorite_count,retweet_count,contains_profanity,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis,contains_bad_words,contains_good_words,angry_level,fear_level,happy_level,sad_level,surprise_level
7425,0,67,31,3552,0,0,0,0,43,0,3,0,3,0,1,0,0,0,0,-0.8555,0,0,0.0,0.0,0.0,0.75,0.25
11792,1,11134,10207,17354,0,11,7,0,22,0,0,0,3,0,0,0,0,0,0,-0.3818,0,0,0.0,0.0,0.0,0.0,1.0
2298,0,3387,2551,166657,0,0,0,0,43,0,0,1,1,0,0,0,0,0,0,0.4215,0,1,0.0,0.4,0.0,0.2,0.4
10909,0,8,21,25,0,0,0,0,39,0,3,0,0,0,0,0,0,0,0,-0.6101,0,0,0.0,0.25,0.0,0.75,0.0
15881,0,2612,1918,4385,0,1,2,0,46,0,1,2,1,0,0,0,0,0,0,0.0772,0,0,0.0,0.4,0.2,0.0,0.4
1119,0,1616,2429,106035,0,0,0,0,36,0,5,0,0,0,0,0,0,0,0,-0.6602,0,0,0.2,0.0,0.6,0.0,0.2
1162,0,925,1109,29532,0,1,0,0,43,0,1,0,1,0,0,0,0,0,0,-0.1783,0,0,0.0,0.75,0.0,0.25,0.0
5804,0,0,0,1,0,0,0,1,31,0,12,0,16,0,0,0,1,0,0,-0.91,0,1,0.0,0.25,0.0,0.5,0.25
10721,0,1307,1303,22029,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,-0.0031,0,0,0.0,0.5,0.0,0.0,0.5
7061,0,1358,1132,41222,0,0,0,0,21,0,2,0,1,0,0,0,0,0,0,-0.4767,0,0,0.0,0.0,0.0,1.0,0.0
4870,0,3267,1087,184858,0,0,0,0,21,0,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
16449,0,365,18,9162,0,0,0,0,42,0,2,0,38,0,0,0,0,0,0,-0.9595,0,0,0.38,0.25,0.0,0.12,0.25
59,0,818,521051,47990,1,328,45,0,45,0,0,0,0,0,0,0,0,0,0,0.8591,0,0,0.0,0.5,0.0,0.25,0.25
3184,0,327,65,5994,0,0,0,0,34,0,1,1,0,0,0,0,0,0,0,0.8689,0,0,0.0,0.29,0.14,0.29,0.29
9819,1,2228,1469,11959,0,0,0,0,28,0,0,0,21,0,0,0,0,0,0,0.0,0,1,0.0,0.33,0.0,0.0,0.67
7858,0,355,291,88116,0,0,0,0,36,0,3,0,1,0,0,0,0,0,0,-0.5423,0,0,0.0,0.0,0.0,0.8,0.2
12902,0,1663,11675,250,0,1,0,0,48,0,1,0,1,0,0,0,1,0,0,-0.8779,0,0,0.0,0.38,0.0,0.38,0.25
795,1,562,194,12808,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,-0.5859,0,1,0.25,0.25,0.0,0.0,0.5
16476,0,6012,5942,71524,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.5,0.0
2820,1,199,51,1558,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,-0.4767,0,0,0.0,0.0,0.0,1.0,0.0
5118,0,25,1,375,0,1,0,0,57,0,2,0,0,0,0,0,1,0,0,-0.128,0,0,0.0,0.5,0.0,0.5,0.0
16605,0,7,10,240,0,1,0,0,43,0,2,1,3,0,0,0,0,0,0,-0.8625,0,0,0.0,0.14,0.14,0.57,0.14
2177,0,2817,32296,81803,0,17,4,0,44,0,0,0,1,0,0,0,0,0,0,-0.1372,0,0,0.0,0.2,0.4,0.4,0.0
17480,0,343,179,1530,0,1,0,0,43,0,2,2,1,0,0,0,1,0,0,0.2263,0,0,0.2,0.4,0.0,0.2,0.2
11482,0,1592,540,19162,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,-0.6705,0,0,0.0,1.0,0.0,0.0,0.0
7969,0,708,279,16185,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.67,0.33
4691,0,2493,10639,25832,1,31,4,0,38,0,1,0,0,0,1,0,0,0,0,0.9186,0,0,0.0,0.5,0.0,0.25,0.25
3571,1,928,751,30154,0,2,2,0,39,0,24,1,2,1,0,1,0,0,0,-0.0772,0,1,0.25,0.5,0.0,0.0,0.25
2403,0,453,43,15692,0,0,0,0,35,0,8,0,4,0,0,0,0,0,0,-0.8225,0,0,0.33,0.0,0.0,0.67,0.0
16586,1,450,337,18963,0,0,0,0,27,0,2,0,1,0,0,0,0,0,0,-0.5719,0,1,0.0,0.75,0.0,0.25,0.0
13464,0,397,22,472,0,0,0,0,29,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.33,0.17,0.33,0.17
6908,0,57,10,14,0,0,0,0,49,0,0,0,2,0,0,0,0,0,0,-0.8225,0,0,0.0,0.33,0.0,0.33,0.33
4216,0,224,52,6106,0,0,0,0,37,0,1,0,1,0,0,0,0,0,0,0.1027,0,0,0.0,0.5,0.12,0.12,0.25
5598,0,1,3931,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0.8555,0,1,0.0,0.17,0.17,0.33,0.33
7873,0,1857,1086,46507,0,3,1,0,24,0,2,0,4,0,1,0,0,0,0,0.4404,0,0,0.0,0.2,0.2,0.4,0.2
2308,0,1387,170,12207,0,0,0,0,27,0,1,0,1,0,0,0,0,0,0,-0.8126,0,0,0.0,0.0,0.0,0.0,0.0
7976,1,2254,2143,7717,0,0,0,0,25,1,1,0,4,0,0,1,0,0,0,-0.6486,0,1,0.0,0.5,0.0,0.0,0.5
2848,0,0,2,19,0,0,0,0,47,0,1,0,6,0,0,0,0,0,0,-0.9509,0,0,0.0,0.4,0.0,0.4,0.2
14554,0,1662,1225,112225,0,4,0,0,22,0,2,0,0,0,0,0,0,0,0,0.4019,0,0,0.0,0.5,0.0,0.0,0.5
12400,0,4971,4401,228242,0,0,0,0,27,0,4,0,0,0,1,0,0,0,0,0.0,0,1,0.0,0.75,0.0,0.25,0.0
9360,0,6623,6361,164275,0,1,0,0,31,0,1,0,1,0,1,0,0,0,0,-0.959,0,0,0.17,0.0,0.0,0.5,0.33
11013,1,536,334,24,0,0,0,0,26,1,1,0,0,0,0,1,0,0,0,0.4404,0,1,0.0,0.33,0.0,0.33,0.33
9412,0,18,88,9688,0,2,0,0,22,0,5,0,1,0,0,0,0,0,0,-0.7184,0,0,0.0,0.25,0.0,0.25,0.5
3572,0,218,309,37959,0,1,0,0,46,0,2,0,3,0,1,0,0,0,0,0.5719,0,0,0.0,0.6,0.2,0.0,0.2
9659,0,48,9,370,0,0,0,0,38,0,0,0,0,0,1,0,0,0,0,-0.7964,0,0,0.0,0.5,0.0,0.0,0.5
16040,0,97,13,2240,0,0,0,0,34,0,1,0,1,0,0,0,0,0,0,-0.802,0,0,0.0,0.25,0.0,0.0,0.75
6930,0,714,67,14,0,0,0,1,36,0,0,2,23,0,0,0,0,0,0,-0.6258,0,0,0.0,1.0,0.0,0.0,0.0
7782,0,63089,58659,85591,0,187,13,0,47,0,1,0,4,0,0,0,0,0,0,0.9312,0,0,0.0,0.0,0.2,0.4,0.4
7565,1,38812,36369,230778,0,660,431,0,20,0,1,1,1,1,0,0,0,0,0,0.6249,0,0,0.0,0.4,0.2,0.2,0.2
12435,0,623,86,1100,0,1,0,1,27,0,1,0,0,0,0,0,1,0,0,-0.7184,0,0,0.0,0.25,0.0,0.25,0.5
1697,1,489,331,12963,0,0,0,0,22,1,1,0,2,0,0,1,0,0,0,-0.7717,0,0,0.0,0.0,0.0,0.75,0.25
7745,0,1153,139,4237,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0.1511,0,0,0.0,0.4,0.0,0.2,0.4
1989,0,1669,11467,16605,1,6,1,0,44,0,0,0,2,0,0,0,0,0,0,0.3818,0,0,0.17,0.17,0.17,0.17,0.33
16963,0,63,2,553,0,1,0,0,45,0,1,0,0,0,1,0,0,0,0,-0.9485,0,0,0.0,0.5,0.0,0.25,0.25
12965,1,4755,3199,46,0,0,0,0,36,0,0,1,0,1,0,0,0,0,0,-0.4939,0,0,0.0,0.6,0.0,0.2,0.2
5513,0,1266,484,18650,0,0,0,0,22,0,1,0,2,0,0,0,0,0,0,-0.25,0,0,0.0,0.5,0.0,0.0,0.5
14071,0,4934,2658,9829,0,0,0,1,39,0,0,0,1,0,0,0,0,0,0,-0.1027,0,0,0.0,0.0,0.0,0.0,1.0
12567,0,210,56,2857,0,0,1,0,32,0,6,5,3,0,0,0,0,0,0,-0.6369,0,0,0.0,0.0,0.0,0.0,1.0
1576,0,3090,1230,20904,0,2,2,0,41,0,0,0,0,0,1,0,0,0,0,-0.872,0,0,0.0,0.5,0.0,0.17,0.33
6925,0,1821,612,41589,0,1,0,0,31,0,2,1,1,0,1,0,0,0,0,-0.6908,0,0,0.0,0.0,0.0,0.0,1.0
1086,0,25,6,1215,0,0,0,0,35,0,6,0,1,0,1,0,0,0,0,-0.4939,0,1,0.0,0.75,0.0,0.25,0.0
14658,0,45809,78561,161028,0,46,18,0,21,0,0,0,1,0,0,0,0,0,0,-0.4019,0,0,0.0,0.67,0.0,0.0,0.33
14271,0,4433,4671,384808,0,0,0,0,40,0,2,0,2,0,0,0,0,0,0,-0.5994,0,1,0.0,0.25,0.0,0.0,0.75
14835,1,277,93,7317,0,0,0,0,20,0,0,1,4,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,0.5
9345,0,27619,32998,118761,0,64,38,0,44,0,1,0,2,0,0,0,0,0,0,-0.7579,0,0,0.11,0.22,0.0,0.44,0.22
12953,0,854,654,97166,0,1,0,0,41,0,1,0,1,0,0,0,0,0,0,-0.7351,0,0,0.0,0.14,0.14,0.43,0.29
13488,0,74,25,60,0,0,0,1,43,0,1,0,0,0,0,0,0,0,0,-0.7269,0,0,0.25,0.0,0.25,0.25,0.25
8298,0,170,91,38026,0,3,0,0,21,0,3,0,1,0,0,0,0,0,0,-0.2263,0,1,0.0,1.0,0.0,0.0,0.0
3310,0,336,86918,21575,0,76,38,0,42,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.6,0.0,0.0,0.2,0.2
7176,0,1450,7121,125414,0,85,54,0,38,0,1,0,0,0,0,0,1,0,0,-0.8074,0,0,0.0,0.33,0.0,0.0,0.67
14572,0,14078,13405,247816,0,0,1,1,35,0,5,2,17,0,0,0,0,0,0,-0.5187,0,0,0.0,0.67,0.0,0.33,0.0
3986,0,1453,4816,329,0,26,7,0,43,0,1,0,2,0,0,0,0,0,0,0.2732,0,0,0.0,0.67,0.33,0.0,0.0
9194,1,390,133,2057,0,1,1,0,44,0,1,0,6,1,0,0,0,0,0,0.6486,0,0,0.0,0.43,0.14,0.14,0.29
1493,0,7376,12772,14116,1,4,1,0,26,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
3011,0,522,149,36694,0,2,1,0,41,0,1,0,0,0,0,0,1,0,0,-0.4404,0,0,0.0,0.5,0.17,0.0,0.33
13928,0,57,894,5196,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,-0.34,0,0,0.0,0.5,0.25,0.0,0.25
13280,1,703,2517,6704,0,1,0,0,28,1,1,0,5,0,0,1,0,0,0,-0.3612,0,0,0.11,0.33,0.0,0.22,0.33
7809,0,4336,3287,49989,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,-0.4767,0,0,0.0,0.5,0.0,0.0,0.5
17299,0,1309,885,20927,0,0,0,1,46,0,2,0,1,0,0,0,0,0,0,-0.1531,0,0,0.0,0.2,0.4,0.2,0.2
15951,0,4911,6255,28185,0,2,0,1,41,0,1,0,3,0,0,0,0,0,0,-0.902,0,0,0.17,0.0,0.17,0.33,0.33
744,0,6093,6086,44302,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,-0.8807,0,0,0.0,0.5,0.0,0.0,0.5
11972,0,2456,2679,20194,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,-0.7674,0,0,0.0,0.29,0.0,0.29,0.43
251,0,256,36,44,0,0,0,0,54,0,19,4,21,0,0,0,0,0,0,-0.8555,0,1,0.0,0.25,0.0,0.5,0.25
13748,1,54922,50393,9609,0,16,6,0,39,0,0,0,3,0,0,0,0,0,0,0.9217,0,0,0.11,0.22,0.22,0.22,0.22
10498,1,92,3,154,0,0,0,0,38,1,1,0,0,0,0,1,0,0,0,-0.6486,0,0,0.14,0.14,0.0,0.29,0.43
5975,1,374,4035,23331,0,3,1,0,41,0,0,1,2,0,0,0,0,0,0,0.8885,0,0,0.0,0.2,0.2,0.0,0.6
16708,0,37,5,794,0,1,0,0,50,0,5,0,3,0,0,0,0,0,0,-0.875,0,0,0.0,0.5,0.0,0.25,0.25
290,0,869,375,41491,0,0,0,0,25,0,12,0,4,0,0,0,1,0,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
2697,0,5000,2068,261446,0,6,3,0,31,0,1,0,2,0,0,0,0,0,0,-0.5994,0,0,0.0,0.5,0.0,0.0,0.5
9075,1,3129,4211,811,0,17,6,0,29,0,0,0,3,0,0,0,0,0,0,-0.4019,0,0,0.0,0.4,0.0,0.4,0.2
5566,1,221,44,4369,0,0,0,0,20,1,1,0,0,0,0,1,0,0,0,-0.6808,0,0,0.0,0.0,0.0,0.0,1.0
12305,1,1128,151,6913,0,0,0,0,33,0,1,0,2,1,0,0,0,0,0,-0.6597,0,0,0.0,0.0,0.33,0.33,0.33
2250,1,1884,1355,11926,0,12,21,0,20,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,0.5
15487,1,1277,1455,18824,0,1,0,0,37,1,2,0,1,0,0,1,0,0,0,-0.4777,0,1,0.0,0.4,0.2,0.2,0.2
313,0,1480,883,58411,0,0,0,1,24,0,3,14,6,0,0,0,1,0,0,-0.9001,0,0,0.0,0.0,0.0,1.0,0.0
9284,0,1166,334,5886,0,1,0,0,37,0,1,0,3,0,0,0,0,0,0,-0.743,0,0,0.0,0.43,0.0,0.29,0.29
6162,0,379,732,2466,0,9,7,0,36,0,0,0,0,0,0,0,0,0,0,-0.7351,0,1,0.0,0.33,0.0,0.33,0.33
3865,0,2525,21966,12789,0,8,2,0,29,0,3,0,0,0,1,0,0,0,0,0.6486,0,0,0.0,0.25,0.25,0.25,0.25
3468,0,857,805,2874,0,2,2,0,47,0,1,0,8,0,0,0,0,0,0,-0.2023,0,1,0.0,0.27,0.09,0.36,0.27
14227,0,640,1275,9494,0,1,0,0,27,0,1,0,0,0,1,0,0,0,0,0.4404,0,0,0.0,0.33,0.33,0.0,0.33
11223,0,37014,34062,99289,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,-0.93,0,0,0.0,0.5,0.0,0.12,0.38
4148,0,382,116,2631,0,1,0,1,23,0,1,1,0,0,0,0,0,0,0,-0.9062,0,0,0.0,0.25,0.25,0.5,0.0
247,0,330,57,4116,0,0,0,0,34,0,13,0,1,0,0,0,0,0,0,0.1027,0,0,0.0,0.25,0.0,0.25,0.5
17509,0,244,202,8333,0,14,1,1,50,0,8,3,1,0,0,0,1,0,0,-0.8481,0,1,0.0,0.0,0.2,0.4,0.4
9586,1,22092,21888,63830,0,0,0,0,26,1,1,0,21,0,0,1,0,0,0,0.0,0,1,0.0,0.33,0.0,0.0,0.67
3902,1,932,757,30144,0,2,3,0,60,0,24,0,2,0,0,1,0,0,0,-0.9538,0,1,0.0,0.2,0.0,0.0,0.8
7403,0,2818,6834,12025,0,78,20,0,24,0,1,0,0,0,0,0,0,0,0,0.6908,0,0,0.0,0.0,0.5,0.5,0.0
8489,0,5001,2121,42798,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,-0.7096,0,0,0.33,0.33,0.0,0.17,0.17
3651,0,350,95,8356,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0.0,0.0,0.0,1.0,0.0
2519,0,15632,42179,95987,0,48,18,0,38,0,1,0,0,0,0,0,1,0,0,0.2263,0,0,0.0,1.0,0.0,0.0,0.0
127,0,2710,2666,105112,0,11,3,0,50,0,0,0,1,0,0,0,0,0,0,-0.7269,0,1,0.17,0.0,0.33,0.17,0.33
856,1,215,55,4240,0,0,0,0,33,0,1,0,2,0,0,0,0,0,0,-0.8622,0,0,0.0,0.44,0.0,0.44,0.11
2919,0,33,172,7602,0,0,0,0,38,0,2,0,2,0,0,0,0,0,0,-0.8176,0,0,0.0,0.25,0.0,0.5,0.25
11526,0,3196,405,8540,0,0,0,0,38,0,1,0,0,0,0,0,1,0,0,0.7964,0,0,0.0,0.4,0.2,0.2,0.2
4554,0,1446,1385,16169,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0.5379,0,0,0.25,0.0,0.25,0.0,0.5
971,0,107,24,7997,0,2,1,0,21,0,1,0,0,0,0,0,0,0,0,-0.1567,0,0,0.0,0.0,0.25,0.5,0.25
13211,0,958,7693,0,0,1,0,0,41,0,1,0,0,0,0,0,0,0,0,0.875,0,0,0.0,0.57,0.0,0.0,0.43
12537,0,779,36,1757,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,-0.4939,0,0,0.0,0.0,0.0,0.0,0.0
11077,0,288,63,4857,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0.0,0.2,0.2,0.4,0.2
6149,0,876,930,119676,0,0,0,0,40,0,2,0,3,0,0,0,0,0,0,-0.9118,0,0,0.0,0.0,0.25,0.0,0.75
3050,0,127,4270,32,1,0,1,0,41,0,1,0,0,0,0,0,1,0,0,-0.5106,0,0,0.0,0.4,0.0,0.2,0.4
17740,0,334,11,15224,0,0,0,0,28,0,12,0,6,0,0,0,1,0,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
3522,0,613,1703,116,0,1,1,0,25,0,2,0,1,0,0,0,0,0,0,-0.6486,0,1,0.0,0.0,0.0,0.5,0.5
450,0,891,81,907,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.2,0.2,0.0,0.0,0.6
6536,0,3763,2791,9904,0,3,0,0,39,0,1,0,1,0,0,0,0,0,0,-0.7579,0,0,0.0,0.25,0.12,0.38,0.25
13118,1,485,344,18840,0,0,0,0,20,1,1,0,5,0,0,1,0,0,0,-0.7184,0,1,0.0,0.0,0.0,0.33,0.67
7410,0,413,5298,4,0,2,0,0,50,0,1,1,0,0,0,0,0,0,0,-0.7269,0,0,0.0,0.4,0.3,0.2,0.1
88,0,65,106,2270,0,0,0,0,38,0,1,0,4,0,0,0,0,0,0,0.0036,0,0,0.0,0.0,0.33,0.67,0.0
2448,0,213,12,528,0,0,0,0,31,0,0,0,2,0,0,0,0,0,0,-0.4767,0,1,0.12,0.38,0.0,0.25,0.25
10008,0,787,358,40412,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,-0.8548,0,0,0.1,0.2,0.0,0.4,0.3
8674,1,376,1688,334729,0,0,0,0,24,1,1,0,0,0,0,1,0,0,0,-0.296,0,0,0.0,0.33,0.0,0.67,0.0
16334,0,0,7,3,0,0,0,1,38,0,6,1,4,0,0,0,1,0,0,-0.9325,0,0,0.0,0.0,0.0,0.75,0.25
8318,0,214,35,2392,0,0,0,0,35,0,2,0,1,0,0,0,0,0,0,-0.765,0,0,0.0,0.43,0.0,0.29,0.29
12273,0,596,2266,46365,0,3,0,0,26,0,1,0,0,0,0,0,0,0,0,0.4588,0,0,0.0,0.33,0.33,0.0,0.33
17603,0,582,33,12638,0,0,0,0,37,0,1,0,1,0,0,0,0,0,0,-0.8689,0,0,0.0,0.25,0.0,0.5,0.25
14353,0,263,160,2584,0,0,0,0,43,0,3,0,14,0,0,0,0,0,0,-0.5267,0,0,0.0,0.2,0.2,0.0,0.6
9758,1,6098,5559,64419,0,2,1,0,40,0,2,4,5,1,0,0,0,0,0,-0.5859,0,0,0.0,0.33,0.0,0.33,0.33
1783,1,171,11478,15795,0,45,29,0,22,0,0,0,3,0,0,0,0,0,0,0.5994,0,0,0.0,0.67,0.0,0.0,0.33
10029,1,12648,15269,25,0,2,3,0,21,0,0,0,0,0,0,0,0,0,0,-0.1531,0,0,0.0,0.25,0.5,0.25,0.0
13613,0,595,337,34738,0,0,0,1,28,0,1,0,0,0,0,0,0,0,0,-0.5994,0,0,0.0,0.0,0.0,0.0,0.0
2008,0,85,19,290,0,0,0,0,44,0,1,1,0,0,0,0,0,0,0,-0.4588,0,0,0.0,0.33,0.0,0.0,0.67
14655,0,1550,439,2546,0,0,1,0,28,0,0,2,0,0,0,0,0,0,0,-0.4767,0,0,0.0,0.5,0.25,0.0,0.25
2435,1,3441,2985,71679,0,0,0,0,21,1,1,0,2,0,0,1,0,0,0,-0.836,0,0,0.2,0.2,0.0,0.4,0.2
17184,0,126,22,1837,0,0,0,1,37,0,10,0,5,0,1,0,1,0,0,-0.8979,0,0,0.0,0.0,0.0,0.75,0.25
12073,0,1092,1131,28187,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0.0258,0,0,0.0,0.6,0.0,0.0,0.4
13222,1,4627,4486,67,0,0,0,0,31,0,0,0,16,0,0,0,0,0,0,-0.7351,0,0,0.0,0.33,0.0,0.67,0.0
7814,0,690,466,6443,0,1,0,0,46,0,2,0,1,0,0,0,1,0,0,-0.6486,0,0,0.0,0.25,0.0,0.75,0.0
708,0,13,6,1,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,-0.5994,0,1,0.0,0.6,0.0,0.4,0.0
6569,0,242,54,7525,0,0,0,0,25,0,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.6,0.0,0.2,0.2
12897,0,1856,879,3060,0,4,1,0,21,0,0,0,0,0,0,0,0,0,0,0.4588,0,0,0.0,0.0,0.67,0.33,0.0
12257,0,847,9554,326,0,5,2,0,28,0,0,0,0,0,0,0,0,0,0,-0.8225,0,0,0.0,0.25,0.0,0.5,0.25
11785,1,818,914,12631,0,0,0,0,24,1,1,0,3,0,0,1,0,0,0,-0.3818,0,0,0.0,0.0,0.0,0.0,1.0
5620,0,938,903,1919,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,-0.5509,0,1,0.25,0.25,0.0,0.0,0.5
17747,0,705,12,5354,0,0,0,0,38,0,2,1,2,0,0,0,1,0,0,0.1665,0,0,0.2,0.2,0.2,0.4,0.0
1026,0,1332,3987,2003,0,0,0,0,45,0,4,4,6,0,1,0,0,0,0,0.5965,0,0,0.0,0.29,0.0,0.29,0.43
2054,1,367,548,20463,0,0,0,0,37,0,5,0,0,0,0,0,0,0,0,-0.8442,0,1,0.0,0.5,0.0,0.25,0.25
12524,0,997,1407,2986,0,0,0,0,32,0,11,0,0,0,0,0,0,0,0,0.7346,0,1,0.0,0.5,0.5,0.0,0.0
2751,0,864,905,119676,0,1,0,0,46,0,2,0,4,0,0,0,0,0,0,-0.25,0,0,0.0,0.67,0.0,0.33,0.0
5610,1,75388,78689,76124,0,12,6,0,21,1,1,0,1,0,0,1,0,0,0,-0.3182,0,0,0.0,1.0,0.0,0.0,0.0
11478,0,295,87,796,0,0,0,0,21,0,2,0,1,0,0,0,1,0,0,-0.7845,0,0,0.0,0.0,0.0,0.0,0.0
1890,0,6971,218610,800102,0,67,30,0,38,0,0,0,0,0,0,0,0,0,0,-0.4019,0,0,0.11,0.22,0.0,0.56,0.11
16227,0,289,350,49802,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,-0.7453,0,0,0.25,0.5,0.0,0.0,0.25
2932,0,203,799,200793,0,0,0,1,34,0,1,1,5,0,0,0,0,0,0,-0.6808,0,0,0.0,0.67,0.17,0.0,0.17
8323,0,1592,1123,325221,0,0,0,0,36,0,2,0,0,0,0,0,0,0,0,0.5096,0,1,0.0,0.2,0.0,0.4,0.4
14017,1,4929,2752,10282,0,17,14,0,48,0,2,1,2,0,0,0,0,0,0,-0.886,0,0,0.0,0.5,0.25,0.0,0.25
16652,0,6182,16167,345576,0,14,3,1,25,0,1,1,0,0,0,0,0,0,0,-0.6705,0,0,0.0,0.25,0.0,0.25,0.5
15940,0,75,652,68,0,5,1,0,36,0,3,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.71,0.0,0.0,0.29
7614,0,2143,2573,86432,0,1,0,0,26,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.5,0.5
15907,0,3339,718,5882,0,0,0,0,50,0,0,0,2,0,0,0,0,0,0,-0.1546,0,0,0.0,0.12,0.38,0.25,0.25
5860,0,18361,16741,96206,0,4,0,0,44,0,1,0,0,0,0,0,0,0,0,-0.7579,0,0,0.0,0.0,0.0,0.17,0.83
635,0,106,170,79185,0,0,0,0,42,0,4,1,0,0,1,0,0,0,0,-0.6327,0,0,0.0,0.67,0.0,0.33,0.0
11044,1,86,3066,1443,0,6,0,0,41,0,1,1,3,0,0,0,0,0,0,-0.7845,0,0,0.0,0.67,0.0,0.0,0.33
16631,0,339,25527,4478,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,-0.4404,0,0,0.0,0.33,0.0,0.33,0.33
5385,0,4806,2255,76566,0,2,0,0,32,0,9,0,5,0,1,0,1,0,0,-0.1531,0,0,0.0,0.0,0.0,0.0,1.0
4132,0,1386,655,77915,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,-0.6908,0,0,0.12,0.25,0.0,0.25,0.38
15562,0,4676,78866,1238,1,4,2,0,32,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
1456,1,89,86,240,0,0,0,0,21,0,0,0,2,1,0,0,0,0,0,-0.765,0,0,0.0,0.0,0.0,0.5,0.5
7306,1,673,157,24084,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,-0.6406,0,0,0.17,0.5,0.0,0.0,0.33
17040,0,361,243,7878,0,1,0,0,44,0,1,0,2,0,0,0,0,0,0,-0.8442,0,1,0.0,0.1,0.0,0.7,0.2
5998,0,610,327,8753,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,-0.7269,0,0,0.0,0.33,0.0,0.33,0.33
17145,1,372,144,2973,0,0,0,0,30,0,0,0,2,1,0,0,0,0,0,-0.6124,0,0,0.0,0.57,0.0,0.14,0.29
9745,0,4934,1693,11523,0,0,0,0,42,0,11,1,6,0,0,0,0,0,0,-0.5517,0,1,0.0,0.25,0.0,0.5,0.25
9366,0,4640,1656,32773,0,1,0,0,23,0,1,4,3,0,0,0,0,0,0,0.5994,0,0,0.0,0.0,0.0,0.0,1.0
17162,0,37,17,1389,0,0,0,0,40,0,9,0,0,0,0,0,1,0,0,-0.7184,0,0,0.0,0.43,0.14,0.29,0.14
13175,1,422,223,3979,0,0,1,0,24,1,1,0,5,0,0,1,0,0,0,-0.7184,0,1,0.0,0.0,0.0,0.33,0.67
16481,0,358,53,498,0,1,0,0,43,0,2,0,1,0,0,0,0,0,0,-0.2732,0,1,0.0,0.67,0.0,0.0,0.33
12107,0,394,1596,42525,0,1,0,0,36,0,2,1,0,0,0,0,1,0,0,-0.8225,0,0,0.0,0.33,0.0,0.33,0.33
5090,1,6377,77713,143573,0,71,58,0,21,1,1,0,2,0,0,1,0,0,0,0.5859,0,0,0.0,0.0,0.0,0.33,0.67
7936,0,8244,10151,27824,0,2,0,0,36,0,1,0,2,0,0,0,0,0,0,-0.6369,0,0,0.0,0.4,0.0,0.0,0.6
12388,1,574,467,22188,0,1,0,0,22,0,2,0,2,0,0,0,0,0,0,0.6369,0,1,0.0,0.0,0.0,0.0,1.0
12912,0,26823,27829,4190,0,1,0,0,40,0,1,1,0,0,1,0,0,0,0,-0.1779,0,0,0.0,0.0,0.0,0.67,0.33
