,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,HQ,HNQ,MQ,MNQ,text_size,word_count,url,sentiment_analysis
136,1,18371,17861,53975,0,clear clear path win president general michael flynn swing trump first post pardon interview video,0,0,0,0,0,0,0,175,28,https://t.co/kjYFA9HaPZ,0.8834
137,0,199,44,604,0,lorenzomediciab jaylionel7 toddstarnes wrong trump appointee side reality issue scathing rebuke legal challenge let google,2,0,0,0,0,0,0,196,30,https://t.co/5o3yOe12Wm,-0.3182
138,0,3,1,1,0,fact check trump wrongly full credit pfizers covid19 vaccine yes another thing trump christ worshiper say didnt pfizer part trump warp speed bullshit sorry folk another lie moron,0,0,0,0,0,0,0,268,48,https://t.co/IzjXewdQNA,-0.25
139,0,24595,22785,56338,0,gop gogop code word whistle racist party stupid proof defend appease bigot like trump stain party never remove,1,1,1,0,0,0,1,200,36,https://t.co/t4hBRYcWt2,0.1531
140,0,663,384,956,0,bleudoorllc gamebredfighter realdonaldtrump joebiden potus berniesanders kamalaharris twittersupport twitter tedcruz realdonaldtrum rudygiuliani pennsylvaniagov fbi scotus bleudoorllc loser delusional realdonaldtrump win scotus appeal real case fraud likely scotus even bother hear case,0,0,1,0,1,0,1,395,50,https://t.co/9d8r3Rs8hb,-0.7003
141,0,436,98818,132,1,imperative trump exercise restraint rather escalate already tense situation davidandelman,7,1,0,0,0,0,0,147,22,https://t.co/bIiSmiJAsb,-0.34
142,0,4997,2657,2709,0,insane keep allow donald trump behavior job fool would fire many give holiday gathering sulk 25thamendmentnow covid19 trumpvirus leaderless america slip deep grim pandemic winter,2,1,0,0,1,0,0,277,43,https://t.co/eDgJC8AJZV,-0.7964
143,0,691,484,293,0,excellent article tim alberta provide archetypal example today republican party become fortress systemic racism systemic racism left republican party good,1,0,0,0,0,0,0,243,39,https://t.co/0Do8TFsPXD,0.4215
144,0,5181,4905,47928,0,king trump tv think youre dumb enough buy new york time newsmax money know naive gullible audience conservative prey unmercifully send money bc,0,0,0,0,0,0,0,269,48,https://t.co/1DJG8UcLWQ,-0.7845
145,0,270,61,23602,0,trumplieseverytimehespeaks remember party kill love make family go hungry neglect focked economy gop georgia superspreaderevents gopcorruptionovercountry votebluetosaveamerica,0,0,0,0,0,0,1,277,36,https://t.co/EqaXpyEsoS,-0.2023
146,1,525,223,12044,0,arizona governor ducey defends signing fraudulent election dirtbag ignore massive evidence fraud dougducey hobbs get lawyer randpaul kimguilfoyle unable add rudy twitter,1,1,0,0,0,0,0,253,37,https://t.co/oQrKmTjvXW,-0.8591
147,0,3848,3911,313301,0,whats wrong howiecarrshow amp newsmax theyre totally cool someone make violent threat innocent though fbi need investigate like carr complicit violent threat radical rightist uspoli,0,0,0,0,1,0,0,282,43,https://t.co/plJrVUwo23,-0.9044
148,0,1296,2152,2009,0,ask believe trump 2020 election repstefanik say believe need play legal case president say electoral college vote certify joe biden ensure smooth transition,0,0,0,0,0,0,0,275,48,https://t.co/Q4osXBmQ04,0.6705
149,0,4822,31570,3291,1,missouri fail state republican politician sycophantic loyalty trump motivate abandon oath constitution embrace rhetoric undermine democracy actively harm america help enemy,189,40,0,0,0,0,0,267,38,https://t.co/skJTK21lHH,-0.4939
150,1,413,11,132,0,good article dramatically improve road infrastructure prakharkgupta 1 pls include highway road map make easy understand 2 pls followup comprehensive detail manufacturing plan electronics defense etc,0,0,0,0,0,0,0,279,41,https://t.co/1Njk4pCs05,0.8957
151,1,596,207,12,0,video oanns jack posobiec get scoop gop abandon trump bad imagine via waynedupreeshow,0,0,0,0,0,0,0,146,25,https://t.co/0yvC6mfAsi,-0.7003
152,0,727,411,98312,0,joe manchin frustrate anyone think ally trump nut,0,0,0,0,0,0,0,141,26,https://t.co/IYYtulpZK6,-0.4588
153,0,190,129,1353,0,country find evidence moneylaundering fund trace system several countriesthe presidency could bad mistake trump make affect whole family via motherjones,1,0,0,0,0,0,0,252,40,https://t.co/kXdEyOy6Ug,-0.7096
154,0,768,173,3900,0,approach tesla interest suspect dare thought provoke prescient controversial perhaps bit need kick pant via slate,1,0,0,0,0,0,0,209,34,https://t.co/9F16JM0fbB,-0.4019
155,0,386,5304,3342,0,predictable appal trump republican need decide whether actually democrat coin phrase via nytimes,1,0,0,0,0,0,1,167,25,https://t.co/1w35LzNLXG,0.0
156,0,587,407,9894,0,trump escalates baseless attack election 46minute video rant wish post medium blunt reporting trump year ago,1,0,0,0,0,0,0,185,32,https://t.co/q7aaneP5DL,-0.4215
157,0,1866,5929,3659,1,regardless fla election law third party sham could scheme defraud 817034 fla criminal law potentially conspiracy deprive candidate 29k year job,11,2,0,0,0,0,0,220,39,https://t.co/kCdOA8Fuzq,-0.802
158,1,17101,17139,45174,0,dominion software accessible far left indivisible organizer election night obamalinked group endorse joe biden,0,1,0,0,0,0,0,157,23,https://t.co/P8xLxTGBd9,0.3182
159,0,272,145,16181,0,realdonaldtrump republican judge choose constitution fake patriot trump bottomless reserve bogus claim outright lie election fraud case keep fail,0,0,0,0,0,0,1,213,32,https://t.co/Gq8airTtKm,-0.886
160,0,43,4,415,0,trump worried trump may prosecute ny trump leaf wh trump trumpism junior still around visit trump,0,0,0,0,1,0,0,177,32,https://t.co/NBWtNg5aYx,-0.5994
161,0,1493,773,12289,0,think level failure federal response possible united state lot work trump wrought gt,2,0,0,0,0,0,0,180,35,https://t.co/5IRP1cdhnj,0.1531
162,0,231,41,4856,0,realdonaldtrump oann right everyone involve prison trump mnuchin dejoys sinister plot delay ballot dismantle mail sort machine,0,0,0,0,0,0,1,207,32,https://t.co/fFXso4UDBD,-0.8591
163,0,432,54,39,0,mr president people powerthis past week trump unleashed 130 tweet 4 mention covid19 bad,0,1,0,0,1,0,0,188,32,https://t.co/gLFnjtzEKc,-0.5423
164,1,1651,939,3813,0,christian youtube prophet albert milton prophesy donald trump reelect proof reveal december 12th,0,0,0,0,0,0,0,161,25,https://t.co/IYIVpeck7m,0.0
165,0,4774,4006,41603,0,repkinzinger lose never member politicalorganizedcrimesyndicate political party youre fooling anyone lie evil everyone coconspiratorsparty gop housegop,0,0,1,0,0,0,1,279,44,https://t.co/d5REh0O48N,-0.7964
166,0,1421,10007,3601,1,good time read politicalinsidrs thoughtful column disturb attack loeffler make reverend warnock trump parrot gasen gapol,39,12,0,0,0,0,0,198,30,https://t.co/Dflok1ILqg,-0.0772
167,0,166,10,81,0,sebgorka sebastian know know know everything trump promise claim always fizzle failure,0,0,0,0,0,0,1,162,27,https://t.co/JScZmj968t,-0.25
168,0,161,176,20300,0,pollster project sweep blue wave fail miserably two backtoback general election cnn openly run pr biden minuscule credibility number ever totally go,0,0,0,0,0,0,0,278,47,https://t.co/12k9ShTLwk,-0.743
169,0,1014,30,166,0,unemployment sick leave housing aid set expire week threaten american sudden financial r senatemajldr senategop,0,0,0,0,0,0,1,169,23,https://t.co/IR56bqk8tH,-0.8402
170,0,4310,1726,49439,0,arizona gop asks supporter theyre willing overturn trump election loss via yahoonews white ppl act ugly usual,0,0,0,0,0,0,0,169,30,https://t.co/DoGDnroXnJ,-0.5423
171,0,479,541,5627,0,act trump try stage coup best way ensure future republican wont serious,0,0,0,0,0,0,0,144,28,https://t.co/vTObJlQQPY,0.7919
172,0,3724,4525,7841,0,allege witness election fraud least bias time court start smack rudygiuliani amp realdonaldtrump amp gop frivolity,0,0,0,0,0,0,1,195,30,https://t.co/9jnnKCqKJW,-0.5429
173,0,538,772,30449,0,fantastic news court reject trump arctic drilling proposal huge victory polar bear climate ecowatch,0,0,0,0,0,0,0,150,22,https://t.co/FdqpjojlgI,0.4939
174,1,268,355,21679,0,rnc gop senatedems housedemocrats puremichigan wtf wrong thedemocrats threaten folk support past 4yrs really show usa citizen dnc really feel speakerpelosi win especially election,1,0,1,0,0,0,1,280,40,https://t.co/nEz7pyTdM1,-0.4091
175,0,21,12,147,0,mattmcwilliams2 notkennyrogers still wait proof tick tock genius fail provide proof like trump fail show evidence widespread election fraud court trumplost,0,0,0,0,0,0,0,250,37,https://t.co/DAPd0oVvJh,-0.8519
176,0,115,60,4103,0,gop fuck letter editor gop still autocratic party trump go via yahoo,0,0,0,0,0,0,1,140,26,https://t.co/PhT7cRN6pE,-0.2023
177,0,78,616,7553,0,cspansnark gop cspanwj dnc officially cult party hillary clinton biden dont concede election close joe biden concede circumstance think go drag clinton warn,0,0,0,0,0,0,1,271,46,https://t.co/Byg810aD9s,0.1027
178,0,412,82386,29795,1,god damn fuck crooked ignorant corrupt administration blood hand realdonaldtrump potus senatemajldr way 300000 damn gop allow,121,12,1,0,0,0,1,222,35,https://t.co/dS6dh05SLN,-0.5859
179,0,1339,325,27912,0,nytimes 2017 gigot allege force junior colleague mark lasswell wall street journal previous summer lasswell continued publish opeds critical donald trump,1,0,0,0,0,0,1,228,37,https://t.co/mhItAgj1xQ,-0.3182
180,0,0,1,389,0,socratesrocks realdonaldtrump inthematrixxx genflynn maahh68 murderfancier grump family greek tragedy grump legacy impeach spread caught coronavirus term thats way save grump nonsensical contradictory rant insanity defense criminal trial grump indict 2021,1,0,0,0,0,0,1,357,52,https://t.co/bUXJPMibBa,-0.9118
181,0,617,308,32497,0,via nytimes say putin ahead seditiousgop member recognize biden victory repdancrenshaw ask democracy propagandan,0,0,0,0,0,0,1,193,27,https://t.co/eeoSboSVR9,0.0
182,0,3536,3461,36548,0,realdonaldtrump breitbartnews gop housegop senategop 302k dead incompetent lie amp denial high job loss president record whats shameful human scum solve problem nothing cry fake election fraud,1,1,1,0,0,0,1,306,46,https://t.co/NvhOpK1SIK,-0.9259
183,0,273,62,23602,0,gop know treasonoustrump get bad grow pair make stop gop longer support democracy democracyortrump americaortrump 25thamendment trump tweet say gov brian kemp go jail business insider,0,0,0,0,1,0,1,275,41,https://t.co/nlx3Z0MS4K,-0.4588
184,0,244,397,3238,0,long overdue manfred something right wait trump tweet terrible wrong side another gim via nytimes,0,0,0,0,0,0,1,186,32,https://t.co/p5n0qGU6Xz,-0.7351
185,0,516,211,15000,0,pauldelaware angry_staffer exactly wtf happen maybe fl recount lol cause mfers fing moron amp amp spell fuck upits tequila,1,0,1,0,0,0,0,230,41,https://t.co/krm2cHRP4D,-0.8271
186,0,439,641,52812,0,arent hold potus45 accountable inaction pro russia rhetoric attackthreat senatorromney gop gopleader senatemajldr housegop senategop marcorubio romney trump blind spot russia,0,0,0,0,0,0,1,278,42,https://t.co/Tyfr8G17ps,-0.5719
187,0,2584,1832,385,0,haunt lawyer trump doj intern doj 1995 work fine dedicate attorney ive ever institution recover barr trump cheer atty honesty,0,0,0,0,0,0,0,269,53,https://t.co/w8DuqZ8Ez9,0.6808
188,1,69290,123092,751,0,steve malzberg rt time discus gateway pundit article obama indicate run biden camp gatewaypundit aag aag2020,2,1,0,0,0,1,0,160,24,https://t.co/ToH7QyDkNC,0.0
189,0,2090,741,1155,0,desperate trump file yet another lawsuit try undermine amp overturn 2020 election sedition,0,0,0,0,0,0,0,150,23,https://t.co/NwzsJWHBde,-0.802
190,0,113,12,2240,0,housegop trump plant evidence past become president example fraud trump order plant story medium terrible treatment trump receive hand cnbc fail,0,0,0,0,0,0,1,269,45,https://t.co/x9Fx5do8FA,-0.802
191,1,77,9,11,0,projectlincoln senategop biden say democratic world federalist agenda 21 georgia guidestones trump tell,0,0,0,0,0,0,1,301,39,https://t.co/d5YjIx1eKg,0.0
192,0,0,0,1,0,realdonaldtrump gop cnn nytimes washingtonpost senatemajldr thedemocrats joebiden never repugnant potus amp admin despicable usa bad everhistory annihilate never seem b4,0,0,0,0,0,0,1,265,39,https://t.co/C2Iq9RuAFo,-0.5423
193,0,5448,7234,18359,0,speakerpelosi ok 4 think change rule middle game biden debate world see absolute unqualified idiot potus gop whitehouse harrisfaulkner realcandaceo seanhannity ingrahamangle,7,15,1,0,0,0,1,279,46,https://t.co/ji0EeDiiQH,-0.2732
194,0,1116,181,7875,0,senategop senatemajldr bad use supreme court nomination direct away attention need 2nd stimulus check deserve people,0,0,0,0,0,0,1,205,34,https://t.co/Qtdz6rokpZ,0.0258
195,0,315,92,2270,0,realdonaldtrump senatemajldr speakerryan neverforget realdonaldtrump convict trumpcampaign manager paulmanafort force gop change pro ukraine anti russian platform suit putinspuppet trump gop soldout america russiandonations russianmob,0,0,0,0,1,0,1,307,37,https://t.co/7HXroUWcoP,-0.3182
196,1,3064,2551,2153,0,break report president trump nominate amy coney barrett replace ginsburg supreme court via gatewaypundit hope gop committee gut stop dems b harassment torture soon cross line common decency,0,0,0,0,0,1,1,280,47,https://t.co/cQ2dKq7GR2,-0.4767
197,0,5000,326,15,0,rtownse26556123 harrisonjaime sengraham hire rentboyspeople usatoday usnews starsandstripes msnbc foxnewssunday breitbartnews huffpostpol drudgefeed buzzfeed preetbharara senatedems housedemocrats foxandfriends wwe ufc nascar espn duckdynastyae,1,0,0,0,0,0,1,294,28,https://t.co/sY1O4WNKlM,0.0
198,0,32,37,11768,0,mattgertz walshfreedom problem judge disconnect stupid people actually seriously gop realdonaldtrump,0,0,1,0,0,0,1,168,24,https://t.co/NoeZtxJVTr,-0.7783
199,0,39,44,1827,0,realdonaldtrump senategop senatemajldr housegop gopleader vp whitehouse gopchairwoman trump try use fbi director get vote fbi director put place zero proof voter fraud trumplies,0,0,0,0,0,0,1,274,41,https://t.co/Ciga4ZHW29,-0.5859
200,0,1932,328,17908,0,exmike penny coronavirus staffer slam trump covid19 response crooked donald gop vp realdonaldtrump presssec whitehouse housegop senategop donaldjtrumpjr laraleatrump erictrump kimguilfoyle republicancorruption,0,0,0,0,0,0,1,255,28,https://t.co/lyKq2SAv0c,-0.3818
201,0,1605,2419,106035,0,senatedems housedemocrats dnc greed corruption amp gullibility tinklefuhrer realdonaldtrump amp desperate grasp senategop housegop make easy buy putin amp whats good enough putin good enough investor,0,0,0,0,0,0,1,286,41,https://t.co/YkCZdLYxVX,0.2732
202,0,4874,3248,26559,0,votemarsha read utter pit realdonaldtrump drag country vicious greedy racist bad sanctimonious jackass gop push rear horrid embarrassment world stage disgrace,0,0,1,0,0,0,1,289,45,https://t.co/T7RaCMK1R4,-0.9766
203,0,746,125,19328,0,boom whoooaanderson cooper mock mark meadow snarky comeback fbi director defense trump false voter fraud claimsgop foxtv ncgop nhgop pagop migop flgop azgop gagop cogop mngop wigop iagop ohgop scgop nvgop,0,0,0,0,0,0,1,268,41,https://t.co/SD28X1lTcM,-0.7269
204,0,160,3,740,0,realdonaldtrump gop beloved country incredibly sad infuriate preventable sociopath oval office ruin divide time votehimout,0,0,0,0,0,0,1,260,45,https://t.co/37ib90GrHA,-0.8111
205,1,4976,1787,6574,0,black white crime isampalways control 2018 54000 white murder blackswhile less 4000 black murder whitesstop false narrativesblacklivesmatter supremacy equality realdonaldtrump vp gop,1,0,0,0,1,0,1,284,46,https://t.co/2KC9SRMpzo,-0.9287
206,0,1316,146,21807,0,opinion trump fail serve national security interest senatemajldr lindseygrahamsc senategop housegop know stop enable thejointstaff,0,0,0,0,0,0,1,205,26,https://t.co/CpAh9aZ3yC,-0.0772
207,0,350,57,765,0,romegeorgiaman5 thedemocrats great greet marxist europe everything really much well doin,1,0,0,0,0,0,0,155,23,https://t.co/H8fKSVArQA,0.8307
208,0,107,70,8621,0,realdonaldtrump lose election majority america see highly flaw human amp amp gop policy ruin america way behind,0,0,0,0,0,0,1,239,41,https://t.co/GWQHvnkF4Q,-0.7579
209,0,20218,100564,138817,1,sam77593497 mariapa1776 thedemocrats fact check propaganda dems kkk article say star civil start use kkk article falsely concludes kkk democratsthis deception liesyou still racist,0,0,0,0,0,0,0,320,53,https://t.co/hjuEcOVCXk,-0.836
210,0,1162,1099,3241,0,supreme court always justice balance ideologically ensures equilibrium scalesofjustice gop rush judge barrett consequence devastate noconfirmationbeforeinauguration,1,0,0,0,0,0,1,273,34,https://t.co/8IitKekFqc,0.4404
211,0,35,5,732,0,well dumbass erictrump didnt technically get blown water hillaryclinton idiot realdonaldtrump remiperry rvat2020 gop tuckercarlson dumptrump gtconway3d,0,1,1,0,0,0,1,222,26,https://t.co/Kh9NZ0GxAX,-0.7003
